HylemeID;SeqID;Hyleme;Hyleme-Type;Callaway Headings;Comment;Tale Title
4966;368;The owner of the house calls the chief wife.;single-point;;;
4967;368;The owner of the house returns with the chief wife.;single-point;;;
4968;368;The king greets the chief wife.;single-point;;;
4969;368;The king asks the chief wife how she is.;single-point;;;
4970;368;The chief wife says that she is well.;single-point;;;
4971;369;The chief wife stays with the king’s people.;durative-constant;She is jeered for her misfortune.;;
4972;369;The king’s people give the chief wife food.;single-point;;;
4973;369;The chief wife eats.;single-point;;;
4974;369;The king’s people advise the king not to stay with the chief wife too long.;single-point;;;
4975;369;The king’s people tell the king that the chief wife will give birth to another animal.;single-point;;;
4976;369;The king’s people build a house for the chief wife at the gate of the village.;single-point;;;
4977;369;The chief wife lives in the house.;durative-resultative;;;
4978;369;The chief wife fights with the other women [of the village].;single-point;;;
4979;369;The women insult the chief wife. ;single-point;;;
4980;369;The chief wife is embarrassed that she gave birth to a snake.;single-point;;;
4981;369;The women tell the chief wife that she is [as low as] a dog.;single-point;;;
4982;369;The women tell the chief wife that she used to be chosen to give birth to the new king.;single-point;;;
4983;369;The women tell the chief wife to go back to the pool of water.;single-point;;;
4984;369;The women tell the chief wife to go back to her child.;single-point;;;
4985;369;The women laugh at the chief wife[, because she cannot assume her previous position.];single-point;;;
4986;370;The king tells the women to leave the chief wife alone.;single-point;The king mediates, and she humbles herself.;;
4987;370;The king tells the women that it was not the chief’s wife’s mistake that she gave birth to a monster.;single-point;;;
4988;370;The women tell the king that the chief wife should be silent.;single-point;;;
4989;370;The chief woman tells the women to leave her alone.;single-point;;;
4990;370;The chief woman tells the women that she will not speak anymore.;single-point;;;
4991;370;The women are silent.;durative-resultative;;;
4992;371;The snake lived in the water.;durative-initial;Ten children come out of the snake.;;
4993;371;[The snake is has ten children inside her.];durative-initial;;;
4994;371;[Ten children are inside the snake.];durative-initial;;;
4995;371;The first child is a boy.;durative-constant;;;
4996;371;The boy pushes aside the snake’s skin.;single-point;;;
4997;371;The children come out of the snake.;single-point;;;
4998;371;The boy is [PER].;durative-constant;;;
4999;371;The snake is the sister of the children.;durative-constant;;;
5000;371;The children stay in the pool with the snake.;single-point;;;
5001;371;The first boy proposes to go out on the land.;single-point;;;
5002;371;The children come out of the water.;single-point;;;
5003;371;The first boy proposes to go to their home.;single-point;;;
5004;371;Five of the children are boys.;durative-constant;;;
5005;371;Five of the children are girls.;durative-constant;;;
5006;372;The children go to the abandoned village.;single-point;They obtain oxen, and set out in search of their mother.;;
5007;372;The children look for bones of oxen.;single-point;;;
5008;372;The children find ten bones.;single-point;;;
5009;372;The children prepare the bones.;single-point;;;
5010;372;The children place the bones together.;single-point;;;
5011;372;The oxen come to live again.;single-point;;;
5012;372;The children mount the oxen.;single-point;;;
5013;372;The ox of [PER] is [PER].;durative-constant;;;
5014;372;The boy asks the ox to cry.;single-point;;;
5015;372;The children are searching for their mother.;single-point;;;
5016;372;The children know their mother is a good woman.;durative-constant;;;
5017;372;The children leave the abandoned village on their oxen.;single-point;;;
5018;372;The children pass by a village.;single-point;;;
5019;373;[PER] is the king [of the children].;durative-constant;They enquire at a village. The people tell them to go forward.;;
5020;373;[PER] is the [future] king.;durative-constant;;;
5021;373;[PER] proposes to enquire after their mother in every village.;single-point;;;
5022;373;[PER] cries.;single-point;;;
5023;373;The children enquire after their mother.;single-point;;;
5024;373;[The children’s mother is the chief wife.];durative-constant;;;
5025;373;[The chief wife is not at the village.];durative-constant;;;
5026;373;The people [of the village] tell the children to go on.;single-point;;;
5027;374;The children leave on their oxen.;single-point;They enquire at another village, and are told to go forward.;;
5028;374;The children arrive at another village.;single-point;;;
5029;374;The children see a herd of cattle returning to the village.;single-point;;;
5030;374;[PER]’s sister strikes her ox.;single-point;;;
5031;374;[PER]’s sister tells her ox to cry.;single-point;;;
5032;374;The children enquire after their mother.;single-point;;;
5033;374;[The chief wife is not at the village.];durative-constant;;;
5034;374;The people [of the village] tell the children to go on.;single-point;;;
5035;375;The children come to a large village.;single-point;They reach Umkuzangwe's village, and are told to go forward.;;
5036;375;The chief of the village is [PER].;single-point;;;
5037;375;The people [of the village] ask the children who their father is.;single-point;;;
5038;375;The children tell the people of the village that their father is [PER].;single-point;;;
5039;375;The people [of the village] ask the children where they stayed.;single-point;;;
5040;375;The children tell the people of the village that they stayed in the pool of water.;single-point;;;
5041;375;[PER] strikes his ox.;single-point;;;
5042;375;[PER] cries.;single-point;;;
5043;375;The children enquire after their mother.;single-point;;;
5044;375;[The chief wife is not at the village.];durative-constant;;;
5045;375;The people [of the village] tell the children to go on.;single-point;;;
5046;375;The children leave.;single-point;;;
5047;376;The children arrive at the village of their grandmother.;single-point;They arrive at their grandmother's village.;;
5048;376;[The chief wife was born in that village.];durative-constant;;;
5049;376;The children stand at the gate to the village.;single-point;;;
5050;376;[PER] strikes [PER].;single-point;;;
5051;376;[PER] tells [PER] to cry.;single-point;;;
5052;376;[PER] cries.;single-point;;;
5053;376;An old woman comes out of her house.;single-point;;;
5054;376;The old woman is the children’s grandmother.;durative-constant;;;
5055;376;The old woman wonders if the children are her daughter’s children.;single-point;;;
5056;376;[PER] strikes [PER].;single-point;;;
5057;376;[PER] tells [PER] to cry.;single-point;;;
5058;376;[PER] cries.;single-point;;;
5059;376;The children enquire after their mother.;single-point;;;
5060;376;[Their mother is [PER].];durative-constant;;;
5061;376;[[PER] is the old woman’s daughter.];durative-constant;;;
5062;377;The people of the village tell the children to come down from their oxen.;single-point;Their grandmother acknowledges them.;;
5063;377;The children do not want to come down from the oxen.;single-point;;;
5064;377;The people of the village get two oxen.;single-point;;;
5065;377;The people of the village ask the children who their father is.;single-point;;;
5066;377;The children tell the people of the village that their father is [PER].;single-point;;;
5067;377;The people [of the village] ask the children where they stayed.;single-point;;;
5068;377;The children tell the people of the village that their mother gave birth to a snake.;single-point;;;
5069;377;The children tell the people of the village that the king ordered the snake to be cast away.;single-point;;;
5070;377;The children tell the people of the village that their mother was left in the abandoned village.;single-point;;;
5071;377;The children tell the people of the village that the people of the village were scared that their mother would give birth to another animal.;single-point;;;
5072;377;The children tell the people of the village that the king and his nation left their old village.;single-point;;;
5073;377;The children tell the people of the village that they stayed in the pool of water.;single-point;;;
5074;377;The old woman comes forward.;single-point;;;
5075;377;The old woman tells the children that their mother is her daughter.;single-point;;;
5076;377;[The old woman knows the fate of her daughter.];durative-constant;;;
5077;378;The people of the village slaughter many cattle.;single-point;They set out with their grandmother, and reach their father's village.;;
